character,universe,property_name,value
bette_sans_souci,lego_batman,gender,female
bette_sans_souci,new_earth,marital_status,divorced
bette_sans_souci,new_earth,gender,female
bette_sans_souci,prime_earth,marital_status,single
bette_sans_souci,prime_earth,gender,female
bette_sans_souci,smallville,marital_status,single
bette_sans_souci,smallville,gender,female
black_barax,new_earth,marital_status,single
black_barax,new_earth,gender,male
black_zero,hyper_tension,marital_status,single
black_zero,hyper_tension,gender,male
brainiac,tiny_titans,marital_status,single
brainiac,tiny_titans,gender,male
brighteyes,prime_earth,marital_status,single
brighteyes,prime_earth,gender,female
brother_blood,prime_earth,marital_status,single
brother_blood,prime_earth,gender,male
butcher,prime_earth,marital_status,single
butcher,prime_earth,gender,male
byrna_brilyant,earth_two,marital_status,single
byrna_brilyant,earth_two,gender,female
candlemaker,new_earth,marital_status,single
candlemaker,new_earth,gender,male
carol_ferris,doom,marital_status,single
carol_ferris,doom,gender,female
cecil_geekywad_bumwimple,new_earth,marital_status,single
cecil_geekywad_bumwimple,new_earth,gender,male
centerhall,prime_earth,marital_status,single
centerhall,prime_earth,gender,male
chester_runk,arrowverse,marital_status,single
chester_runk,arrowverse,gender,male
chleyns_wann,electric_warriors,marital_status,single
chleyns_wann,electric_warriors,gender,non_binary
cir_el,futuresmiths,marital_status,single
cir_el,futuresmiths,gender,female
citrina,new_earth,marital_status,single
citrina,new_earth,gender,female
cole_cash,prime_earth,marital_status,single
cole_cash,prime_earth,gender,male
collector_of_worlds,earth_16,marital_status,single
collector_of_worlds,earth_16,gender,male
computo,prime_earth,marital_status,single
computo,prime_earth,gender,male
courtney_whitmore,dcau,marital_status,single
courtney_whitmore,dcau,gender,female
crisis,just_imagine,marital_status,single
crisis,just_imagine,gender,male
cyclone,teen_titans_tv_series,marital_status,single
cyclone,teen_titans_tv_series,gender,male
daniel_dunbar,new_earth,marital_status,widowed
daniel_dunbar,new_earth,gender,male
daniel_garrett,new_earth,marital_status,married
daniel_garrett,new_earth,gender,male
dark_kahn,mortal_kombat_vs_dc_universe,marital_status,single
dark_kahn,mortal_kombat_vs_dc_universe,gender,male
darkseid,future_state,marital_status,single
darkseid,future_state,gender,male
darkseid,justice_league_action,marital_status,single
darkseid,justice_league_action,gender,male
darkseid,lego_batman,marital_status,single
darkseid,lego_batman,gender,male
darkseid,lego_dc_heroes,marital_status,single
darkseid,lego_dc_heroes,gender,male
darkseid,super_friends,marital_status,single
darkseid,super_friends,gender,male
darkstar,earth_22,marital_status,single
darkstar,earth_22,gender,male
darla_aquista,new_earth,marital_status,single
darla_aquista,new_earth,gender,female
david_grahm,earth_one,marital_status,single
david_grahm,earth_one,gender,male
david_reid,prime_earth,marital_status,single
david_reid,prime_earth,gender,male
davood_nassur,new_earth,marital_status,single
davood_nassur,new_earth,gender,male
dawn_granger,new_earth,marital_status,single
dawn_granger,new_earth,gender,female
dawnstar,trapped_in_time,marital_status,single
dawnstar,trapped_in_time,gender,female
debutante,prime_earth,marital_status,single
debutante,prime_earth,gender,female
derek_powers,dcau,marital_status,married
derek_powers,dcau,gender,male
derek_powers,lego_batman,marital_status,married
derek_powers,lego_batman,gender,male
diego_irigoyen,new_earth,marital_status,single
diego_irigoyen,new_earth,gender,male
dirk_morgna,earth_prime,marital_status,single
dirk_morgna,earth_prime,gender,male
dirk_morgna,post_rebirth,marital_status,single
dirk_morgna,post_rebirth,gender,male
dirk_morgna,post_zero_hour,marital_status,single
dirk_morgna,post_zero_hour,gender,male
dirk_morgna,pre_zero_hour,marital_status,single
dirk_morgna,pre_zero_hour,gender,male
doomslayer,new_earth,marital_status,single
doomslayer,new_earth,gender,male
drake_burroughs,dcau,marital_status,single
drake_burroughs,dcau,gender,male
drew_fisher,prime_earth,marital_status,single
drew_fisher,prime_earth,gender,female
drive_by,new_earth,marital_status,single
drive_by,new_earth,gender,male
eclipso,dc_legends,marital_status,single
eclipso,dc_legends,gender,male
eirene,prime_earth,marital_status,single
eirene,prime_earth,gender,female
emma_deropalis,prime_earth,marital_status,single
emma_deropalis,prime_earth,gender,female
epsilon,new_earth,marital_status,single
epsilon,new_earth,gender,male
eradicator,prime_earth,marital_status,single
eradicator,prime_earth,gender,male
evan_gallagher,smallville,marital_status,single
evan_gallagher,smallville,gender,male
evil_star,the_brave_and_the_bold,marital_status,single
evil_star,the_brave_and_the_bold,gender,male
face_ii,new_earth,marital_status,single
face_ii,new_earth,gender,male
farris_knight,dc_one_million,marital_status,single
farris_knight,dc_one_million,gender,male
foster_mcclane,wildstorm_universe,marital_status,single
foster_mcclane,wildstorm_universe,gender,male
fredrik_schlaus,earth_one,marital_status,single
fredrik_schlaus,earth_one,gender,male
gabrielle_doe,new_earth,marital_status,single
gabrielle_doe,new_earth,gender,female
galactic_golem,earth_one,marital_status,single
galactic_golem,earth_one,gender,male
gamesman,new_earth,marital_status,single
gamesman,new_earth,gender,male
garridan_ranzz,pre_zero_hour,marital_status,single
garridan_ranzz,pre_zero_hour,gender,male
gillian_wahrman,new_earth,marital_status,single
gillian_wahrman,new_earth,gender,female
gorilla_grodd,dc_universe_online,marital_status,single
gorilla_grodd,dc_universe_online,gender,male
gowt,prime_earth,marital_status,married
gowt,prime_earth,gender,female
grail,lego_batman,marital_status,single
grail,lego_batman,gender,female
grant_emerson,new_earth,marital_status,single
grant_emerson,new_earth,gender,male
grayven,new_earth,marital_status,single
grayven,new_earth,gender,male
grid,prime_earth,marital_status,single
grid,prime_earth,gender,male
gu_lao,new_earth,marital_status,single
gu_lao,new_earth,gender,male
hank_hallmark,earth_36,marital_status,single
hank_hallmark,earth_36,gender,male
harold_jordan,new_earth,marital_status,single
harold_jordan,new_earth,gender,male
harold_leit,lois_clark,marital_status,single
harold_leit,lois_clark,gender,male
harris_d_ledbetter,new_earth,marital_status,single
harris_d_ledbetter,new_earth,gender,male
hector_hornsby,superboy_tv_series,marital_status,single
hector_hornsby,superboy_tv_series,gender,male
heinrich_melch,earth_two,marital_status,single
heinrich_melch,earth_two,gender,male
henry_henshaw,new_earth,marital_status,widowed
henry_henshaw,new_earth,gender,male
henry_henshaw,smallville,marital_status,married
henry_henshaw,smallville,gender,male
henry_king_jr,new_earth,marital_status,single
henry_king_jr,new_earth,gender,male
henry_king_sr,new_earth,marital_status,married
henry_king_sr,new_earth,gender,male
henry_king_sr,stargirl_tv_series,marital_status,widowed
henry_king_sr,stargirl_tv_series,gender,male
ilya_trepliov,new_earth,marital_status,single
ilya_trepliov,new_earth,gender,male
imperiex_prime,new_earth,marital_status,single
imperiex_prime,new_earth,gender,male
imra_ardeen,earth_149,marital_status,single
imra_ardeen,earth_149,gender,female
imra_ardeen,pre_zero_hour,marital_status,married
imra_ardeen,pre_zero_hour,gender,female
infinity_man,earth_16,marital_status,single
infinity_man,earth_16,gender,male
isis,smallville,marital_status,widowed
isis,smallville,gender,female
izzy_bowin,arrowverse,marital_status,single
izzy_bowin,arrowverse,gender,female
j_onn_j_onzz,dceased,marital_status,single
j_onn_j_onzz,dceased,gender,male
jackson_dane,wildstorm_universe,marital_status,single
jackson_dane,wildstorm_universe,gender,male
jaime_reyes,earth_16,marital_status,single
jaime_reyes,earth_16,gender,male
jaime_reyes,new_earth,marital_status,single
jaime_reyes,new_earth,gender,male
jaime_reyes,smallville,marital_status,single
jaime_reyes,smallville,gender,male
james_olsen,earth_2,marital_status,single
james_olsen,earth_2,gender,male
jason_praxis,new_earth,marital_status,single
jason_praxis,new_earth,gender,male
java,prime_earth,marital_status,single
java,prime_earth,gender,male
jed_oliver,prime_earth,marital_status,single
jed_oliver,prime_earth,gender,male
jenna_raleigh,new_earth,marital_status,single
jenna_raleigh,new_earth,gender,female
jennifer_gold,wildstorm_universe,marital_status,single
jennifer_gold,wildstorm_universe,gender,female
jennifer_lynn_hayden,prime_earth,marital_status,single
jennifer_lynn_hayden,prime_earth,gender,female
jessica_cruz,prime_earth,marital_status,single
jessica_cruz,prime_earth,gender,female
jo_nah,earth_prime,marital_status,single
jo_nah,earth_prime,gender,male
jo_nah,post_zero_hour,marital_status,married
jo_nah,post_zero_hour,gender,male
jo_nah,pre_zero_hour,marital_status,single
jo_nah,pre_zero_hour,gender,male
john_corben,superman_returns,marital_status,single
john_corben,superman_returns,gender,male
john_cumberland,wildstorm_universe,marital_status,single
john_cumberland,wildstorm_universe,gender,male
john_grayson,earth_2,marital_status,single
john_grayson,earth_2,gender,male
johnny_reb,new_earth,marital_status,single
johnny_reb,new_earth,gender,male
johnny_sorrow,new_earth,marital_status,widowed
johnny_sorrow,new_earth,gender,male
jonathan_lane_kent,prime_earth,marital_status,single
jonathan_lane_kent,prime_earth,gender,male
jonathan_sorrow,prime_earth,marital_status,single
jonathan_sorrow,prime_earth,gender,male
jono_hex,amalgam_universe,marital_status,single
jono_hex,amalgam_universe,gender,male
jose_delgado,wildstorm_universe,marital_status,married
jose_delgado,wildstorm_universe,gender,male
joseph_martin,dcau,marital_status,single
joseph_martin,dcau,gender,male
joseph_martin,new_earth,marital_status,single
joseph_martin,new_earth,gender,male
joseph_martin,superman_vs_the_elite,marital_status,single
joseph_martin,superman_vs_the_elite,gender,male
joshua_clay,new_earth,marital_status,single
joshua_clay,new_earth,gender,male
joshua_terrill,new_earth,marital_status,single
joshua_terrill,new_earth,gender,male
joshua_xan,new_earth,marital_status,single
joshua_xan,new_earth,gender,male
jubilation_lee,amalgam_universe,marital_status,single
jubilation_lee,amalgam_universe,gender,female
k_russell_abernathy,new_earth,marital_status,single
k_russell_abernathy,new_earth,gender,male
kahina_eskandari,dakotaverse,marital_status,single
kahina_eskandari,dakotaverse,gender,female
kalibak,lego_batman,marital_status,single
kalibak,lego_batman,gender,male
kalibak,new_earth,marital_status,single
kalibak,new_earth,gender,male
kara,smallville,marital_status,single
kara,smallville,gender,female
karen_beecher,prime_earth,marital_status,married
karen_beecher,prime_earth,gender,female
kenneth_braverman,new_earth,marital_status,single
kenneth_braverman,new_earth,gender,male
kent_nelson,dc_legends,marital_status,married
kent_nelson,dc_legends,gender,male
kevin_kho,prime_earth,marital_status,single
kevin_kho,prime_earth,gender,male
kiran_singh,prime_earth,marital_status,single
kiran_singh,prime_earth,gender,female
komand_r,teen_titans_tv_series,marital_status,married
komand_r,teen_titans_tv_series,gender,female
koriand_r,earth_1,marital_status,single
koriand_r,earth_1,gender,female
koriand_r,teen_titans_go_tv_series,marital_status,single
koriand_r,teen_titans_go_tv_series,gender,female
koriand_r,the_new_order,marital_status,single
koriand_r,the_new_order,gender,female
koriand_r,tiny_titans,marital_status,single
koriand_r,tiny_titans,gender,female
kral,earth_one,marital_status,single
kral,earth_one,gender,male
krona,new_earth,marital_status,single
krona,new_earth,gender,male
krona,prime_earth,marital_status,widowed
krona,prime_earth,gender,male
lady_quark,earth_48,marital_status,married
lady_quark,earth_48,gender,female
lady_turquoise,new_earth,marital_status,married
lady_turquoise,new_earth,gender,female
lambien,new_earth,marital_status,single
lambien,new_earth,gender,male
lamplight,wildstorm_universe,marital_status,single
lamplight,wildstorm_universe,gender,male
larry_wilton,just_imagine,marital_status,single
larry_wilton,just_imagine,gender,male
lawrence_trainor,justice,marital_status,single
lawrence_trainor,justice,gender,male
leash,prime_earth,marital_status,single
leash,prime_earth,gender,male
leon_carver,wildstorm_universe,marital_status,single
leon_carver,wildstorm_universe,gender,male
leonid_kovar,prime_earth,marital_status,single
leonid_kovar,prime_earth,gender,male
light,prime_earth,marital_status,single
light,prime_earth,gender,female
lightray,prime_earth,marital_status,single
lightray,prime_earth,gender,male
lord_malvolio,new_earth,marital_status,single
lord_malvolio,new_earth,gender,male
lorraine_reilly,new_earth,marital_status,single
lorraine_reilly,new_earth,gender,female
lucius_funk,new_earth,marital_status,single
lucius_funk,new_earth,gender,male
maaldor,earth_one,marital_status,single
maaldor,earth_one,gender,male
malcolm_king,wildstorm_universe,marital_status,single
malcolm_king,wildstorm_universe,gender,male
manchester_black,new_earth,marital_status,single
manchester_black,new_earth,gender,male
manchester_black,superman_vs_the_elite,marital_status,single
manchester_black,superman_vs_the_elite,gender,male
mano,post_zero_hour,marital_status,single
mano,post_zero_hour,gender,male
marak_russen,pre_zero_hour,marital_status,single
marak_russen,pre_zero_hour,gender,male
marcus_aelius,new_earth,marital_status,single
marcus_aelius,new_earth,gender,male
metra,ame_comi,marital_status,single
metra,ame_comi,gender,female
mica_love,new_earth,marital_status,single
mica_love,new_earth,gender,female
mick_rory,arrowverse,marital_status,single
mick_rory,arrowverse,gender,male
milton_fine,new_earth,marital_status,single
milton_fine,new_earth,gender,male
mister_atom,earth_s,marital_status,single
mister_atom,earth_s,gender,male
mister_mxyzptlk,lego_batman,marital_status,single
mister_mxyzptlk,lego_batman,gender,male
mitchell_saunders,wildstorm_universe,marital_status,single
mitchell_saunders,wildstorm_universe,gender,male
monitor_dax_novu,monitor_dax_nov,marital_status,single
