character,universe,marital_status,gender
hippolyta_milton,new_earth,single,female
holly_granger,new_earth,single,female
holly_hamden,prime_earth,single,female
jack_hawksmoor,prime_earth,single,male
jall_tannuz,pre_zero_hour,single,male
jared_kabe,prime_earth,single,male
kaliber_ii,new_earth,single,male
kalista,new_earth,married,female
katherine_kane,prime_earth,single,female
key,new_earth,single,male
lana_lang,earth_one,divorced,female
lana_lang,earth_twenty_six,separated,female
maria_de_guzman,impact,single,female
midnighter,flowers_for_the_sun,single,male
nigel_archer,new_earth,single,male
nissa,dcau,single,female
patience_phillips,catwoman,single,female
pax,new_earth,widowed,male
peredur,new_earth,single,male
probe,new_earth,single,female
ramon_rand,dakotaverse,single,male
rik_sunn,sun_devils,widowed,male
sam_simeon,new_earth,single,male
selina_kyle,earth_43,single,female
shaggy_man_ii,new_earth,single,male
shaggy_man_iii,new_earth,single,male
shay_li_wylde,black_lightning_tv_series,married,female
stalker,new_earth,single,male
sutri,earth_one,single,male
terrence_mcginnis,lego_batman,single,male
thomas_blake,new_earth,single,male
thylacine,prime_earth,single,female
tobias_rice,smallville,single,male
ultraa,earth_prime,single,male
val_armorr,trapped_in_time,single,male
veronica_lopez,prime_earth,single,female
adam_strange,new_earth,married,male
andonis_bal,new_earth,married,male
august_means,imaginary_fiends,single,female
beppo,earth_one,single,male
charles_mcnider,injustice,single,male
charles_mcnider,new_earth,single,male
chester_king,earth_one,married,male
clark_kent,1941_superman_cartoons,single,male
crazyface,new_earth,single,male
elizabeth_chapel,new_earth,single,female
elizabeth_chapel,stargirl_tv_series,single,female
ethel_lynn_niwtyn,pre_zero_hour,single,female
hades,new_earth,married,male
henry_clover_jr,prime_earth,single,male
james_gordon,prime_earth,divorced,male
jo_nah,dcau,single,male
kaala,lego_batman,single,male
kal_el,atari_26_superman,single,male
kal_el,earth_184,single,male
kal_el,pocket_universe,single,male
katar_hol,justice,married,male
katar_hol,new_earth,married,male
kelex,new_earth,single,genderless
kon_el,future_state,single,male
lee_hyland,new_earth,single,male
lee_hyland,prime_earth,single,male
lex_luthor,earth_167,single,male
melba_li,imaginary_fiends,single,female
mirabai,new_earth,single,female
nicholas_kovak,new_earth,single,male
philip_reardon,earth_one,single,male
philip_reardon,prime_earth,single,male
pieter_cross,new_earth,single,male
raymond_palmer,arrowverse,married,male
regor,earth_two,single,male
rhent_ustin,pre_zero_hour,single,male
richard_tyler,new_earth,married,male
robot_f2324,new_earth,married,female
selena_tubach_ii,motherlands,single,female
sharon_parker,new_earth,married,female
shayera_hol,justice,married,female
thomas_monaghan,new_earth,single,male
thomas_wayne,earth_2,widowed,male
thomas_wayne_jr,earth_3,single,male
titano,tiny_titans,single,male
toto,earth_one,single,male
gary_lester,arrowverse,single,male
deke_durgan,just_imagine,single,male
delia_pflaum,prime_earth,single,female
derek_mitchell,new_earth,single,male
ghost_fox_killer,new_earth,single,female
joseph_monteleone,arrowverse,single,male
joseph_monteleone,flashpoint_timeline,single,male
mano,dcau,single,male
mano,legion_of_super_heroes_tv_series,single,male
millie_rawlins,arrowverse,single,female
mister_bones,new_earth,single,male
red_mask,new_earth,divorced,male
robert_todd,prime_earth,single,male
shondra_kinsolving,new_earth,single,female
snowflame,new_earth,single,male
van_falkenberg,earth_s,single,male
vitoria,new_earth,single,female
william_walker,new_earth,single,male
adam_constantine,vertigo_universe,single,male
angela_hawkins_iii,new_earth,single,female
c_th,new_earth,single,male
corinthian,new_earth,single,male
cornelius_stirk,new_earth,single,male
deimos_god_of_terror,new_earth,single,male
delores_stebbins,new_earth,single,female
enchantress,dc_extended_universe,single,female
jenna_clark,dark_knight_dynasty,single,female
john_dee,dcau,widowed,male
jonathan_crane,arrowverse,single,male
jonathan_crane,nolanverse,single,male
merc,new_earth,single,female
phobos,new_earth,single,male
ruin_of_the_dreaming,prime_earth,single,male
sinestro,emerald_knights,single,male
sinestro,first_flight,single,male
thaal_sinestro,injustice,widowed,male
waylon_jones,nolanverse,single,male
a_calculus,prime_earth,single,genderless
adam_blake,prime_earth,single,male
adannu_fuginaut,prime_earth,single,male
alessandra_fermi,wildstorm_universe,single,female
alexander_luthor,injustice,single,male
alix_harrower,new_earth,widowed,female
anna_fortune,new_earth,single,female
annabeth_chamberlain,prime_earth,single,female
annie_january,the_boys,single,female
apurna_chawney,dakotaverse,single,female
atlee,new_earth,single,female
atlee,prime_earth,single,female
atlee,titans_tomorrow,single,female
atom_blake,earth_s,single,male
atom_man,superman_smashes_the_klan,single,male
aurora_trigger,amalgam_universe,single,female
azrael,lucifer_tv_series,single,female
b_calculus,prime_earth,single,genderless
balloon_man_ii,earth_one,single,male
barb_ell,earth_twelve,married,male
baron_von_rakenstein,earth_one,single,male
bat_mite,dcau,single,genderless
bat_mite,lego_batman,single,male
bat_mite,lego_dc_heroes,single,male
bat_mite,prime_earth,single,male
beatriz_da_costa,dcau,single,female
beatriz_da_costa,dceased,single,female
beatriz_da_costa,justice_league_3,single,female
beatriz_da_costa,justice_league_pilot,single,female
beatriz_da_costa,new_earth,single,female
beatriz_da_costa,prime_earth,single,female
beatriz_da_costa,super_friends,single,female
beatriz_grey,amalgam_universe,single,female
beauty_blaze,pre_zero_hour,single,female
benjamin_reyes,prime_earth,single,male
benn_pares,pre_zero_hour,single,male
bernard_venton,new_earth,single,male
big_barda,dcau,married,female
big_barda,lego_batman,married,female
billy_batson,adventures_of_captain_marvel_1941_serial,single,male
bizarro,smallville,single,male
black_vulcan,super_friends,single,male
bleez,lego_batman,single,female
bleez,new_earth,single,female
blynde,new_earth,single,female
boston_brand,damned,single,male
boston_brand,earth_22,single,male
boston_brand,future_state,single,male
boston_brand,new_earth,single,male
boston_brand,prime_earth,single,male
boston_brand,scooby_doo_team_up,single,male
brion_markov,teen_titans_tv_series,single,male
brother_jacob,prime_earth,single,male
bruce_wayne,earth_1,single,male
bufkin,fables,single,male
bumblebee,teen_titans_tv_series,single,female
burden,prime_earth,single,male
byakko,new_earth,married,female
c_calculus,prime_earth,single,genderless
cachiru,new_earth,single,male
carbon_dioxide,the_brave_and_the_bold,single,female
carla_moretti,new_earth,single,female
carlos_quinones,dakotaverse,single,male
carol_vance_martin,quality_universe,single,female
carom,new_earth,single,male
carrie_levine,team_titans,single,female
carter_hall,dc_super_hero_girls_tv_series,single,male
carter_hall,smallville,widowed,male
carter_hall,superman_batman,single,male
cassandra_ii,wildstorm_universe,single,female
cassandra_sandsmark,dceased,single,female
cassandra_sandsmark,earth_1,single,female
charles_brown,prime_earth,divorced,male
charley_parker,earth_one,single,male
chato_santana,prime_earth,single,male
chay_ara_hol,dcau,married,female
christopher_pike,new_earth,single,male
chrysalis,new_earth,single,female
circe,dc_universe_online,single,female
circe,dcau,single,female
circe,justice_league_action,single,female
clarathea,fables,single,female
clark_wayne,earth_3839,married,male
clay_irons,new_earth,widowed,male
collins,enigma,single,male
couch,teen_titans_go_tv_series,single,male
craig_wallace,earth_abc,single,male
crazy_shy_lolita_canary,new_earth,single,female
creeper,prime_earth,single,male
crow,deadman_shorts,single,male
danette_reilly,new_earth,married,female
daniel_william_ducannon,new_earth,single,male
dante,new_earth,single,male
darla_dudley,flashpoint_timeline,single,female
darrel_dane,earth_1,married,male
davroth_catto,new_earth,single,male
dawnstar,dc_bombshells,single,female
deacon_dark,new_earth,single,male
desira,earth_1,single,female
diana_of_themyscira,crisis_on_two_earths,single,female
diana_of_themyscira,dc_bombshells,single,female
diana_of_themyscira,dc_super_hero_girls,single,female
diana_of_themyscira,doom,single,female
diana_of_themyscira,tiny_titans,single,female
diana_prince,who_s_afraid_of_diana_prince,single,female
doll_man_ii,earth_1,married,male
donna_caprese,earth_1,widowed,female
donna_troy,filmation_adventures,single,female
donna_troy,justice,single,female
donna_troy,teen_titans_tv_series,single,female
drakul_karfang,new_earth,single,female
drakul_karfang,prime_earth,single,female
duma,new_earth,single,male
dwight_mason,new_earth,married,male
ekin_tzu,new_earth,widowed,male
elaine_belloc,new_earth,single,female
element_dog,prime_earth,single,male
emil_lasalle,new_earth,single,male
engineer,wildstorm_universe,single,male
epiphany,new_earth,single,female
eros,new_earth,divorced,male
eros,the_brave_and_the_bold,single,male
euryale,new_earth,single,female
ezra_gill,new_earth,single,male
faraday_strong,earth_abc,single,female
fastbak,new_earth,single,male
flora_black,new_earth,married,female
flying_fox,new_earth,single,male
forager_ii,new_earth,single,female
fred_ghost_patrol,new_earth,single,male
fred_ghost_patrol,scooby_doo_team_up,single,male
gabriel,new_earth,single,male
garrett_sanford,new_earth,single,male
gaudium,new_earth,single,male
gil_broome,green_lantern_animated_series,single,male
giovanni_zatara,earth_16,single,male
glorith_ii,pre_zero_hour,single,female
glyder,superboy_tv_series,single,male
goldie_the_gargoyle,new_earth,single,male
golgotha,new_earth,single,male
gray_lady,new_earth,single,female
green_fairy,prime_earth,single,female
green_fury,powerless,single,female
gregorio_de_la_vega,prime_earth,married,male
hans_metis,new_earth,single,male
harrier,new_earth,single,male
hawkgirl,dc_super_hero_girls,single,female
heatstroke,prime_earth,single,female
heatstroke,thunder_lightning_shorts,single,female
helen_shepherd,new_earth,married,female
helena_kosmatos,new_earth,single,female
henchy,dc_legends,single,male
homelander,the_boys,single,male
honeybee,wildstorm_universe,single,female
hootie_the_owl,stargirl_tv_series,single,male
hooty_the_owl,new_earth,single,male
horatio_strong,new_earth,married,male
horus,new_earth,married,male
hro_talak,dcau,single,male
hro_talak,earth_16,single,male
hurmizah,new_earth,single,male
iae,future_state,single,male
image_lord_of_order,new_earth,single,male
insect_queen,new_earth,single,female
inza_cramer,injustice,married,female
isabella_fermi,wildstorm_universe,single,female
isaiah_king,wildstorm_universe,married,male
jack_from_jupiter,the_boys,single,male
jack_o_lantern,powerless,single,male
jack_spheer,new_earth,married,male
james_bronson,prime_earth,single,male
james_corrigan,future_state,single,male
james_craddock,teen_titans_go_tv_series,single,male
james_craddock,the_brave_and_the_bold,single,male
janet_petty,arrowverse,single,female
jay_abrams,earth_8,single,male
jay_abrams,new_earth,single,male
jesse_stipanovic,lois_clark,single,male
joel_kent,earth_3839,married,male
john_lone_eagle,earth_abc,single,male
johnny_jr,wildstorm_universe,single,male
jonathan_crane,batman_vs_tmnt,single,male
jophiel,prime_earth,single,male
joseph_gardner,dcau,single,male
joseph_silver,earth_one,single,male
kal_el,riddle_of_the_beast,single,male
kal_el,earth_1938,single,male
kal_el,tales_of_metropolis_shorts,single,male
kal_el_jr,earth_154,single,male
kara_kent,earth_3839,married,female
karb_brak,earth_one,single,male
karel_wotan,earth_2,single,male
karen_beecher,dc_bombshells,single,female
karen_beecher,dc_super_hero_girls,single,female
karen_beecher,tiny_titans,single,female
katar_hol,dcau,married,male
katar_hol,earth_16,married,male
katar_hol,injustice,separated,male
katar_hol,lego_batman,married,male
katar_hol,riddle_of_the_beast,married,male
katar_hol,scooby_doo_team_up,married,male
katar_johnson,earth_18,single,male
kelex,prime_earth,single,genderless
kell_mossa,pre_crisis,single,male
kelor,dc_extended_universe,single,genderless
kelor,new_earth,single,genderless
kendra_munoz_saunders,earth_2,single,female
kentclark,dark_multiverse,single,male
kid_apollo,authoriteens,single,male
kid_kon_el,earth_18,single,male
killer_croc,riddle_of_the_beast,single,male
killer_wasp,new_earth,single,male
kimiyo_hoshi,dcau,single,female
komand_r,tiny_titans,single,female
kon,earth_395,single,male
kon_el,hyper_tension,single,male
koriand_r,dc_super_hero_girls,single,female
koriand_r,flashpoint_timeline,single,female
kuat,future_state,single,male
l_ron,earth_16,single,male
lana_jensen,new_earth,married,female
lana_lang,earth_3839,married,female
lance_gallant,new_earth,single,male
lance_gallant,quality_universe,single,male
langford_terrill,the_brave_and_the_bold,single,male
larva_m319,teen_titans_tv_series,single,male
lauren_pennington,wildstorm_universe,single,female
lawrence_bolatinsky,new_earth,single,male
lawrence_trainor,doom_patrol_shorts,single,male
lea_corben,new_earth,single,female
linda_danvers,new_earth,married,female
lobo,lego_batman,single,male
lois_lane,earth_3,married,female
lucinda_radama,just_imagine,single,female
lucius_reynolds,prime_earth,single,male
lucy,wildstorm_universe,single,female
luma_lynai,earth_one,single,female
maggie,prime_earth,single,female
marco_mardon,prime_earth,single,male
marie_logan,earth_16,widowed,female
martha_roberts,earth_1,single,female
martin_allard,new_earth,married,male
maseo_yamashiro,new_earth,married,male
matthew_cable,new_earth,divorced,male
matthew_callahan,gen_13_movie,single,male
maxine_hunkel,prime_earth,single,female
mecha_boi,teen_titans_tv_series,single,male
melvin_murgatroyd_xiv,earth_twelve,single,male
merlin,future_state,single,male
merton_mcsnurtle,earth_c,single,male
michael_gallant,quality_universe,engaged,male
mister_mind,earth_5,single,male
mister_mxyzptlk,dcau,married,male
mister_mxyzptlk,earth_one,divorced,male
mister_mxyzptlk,tiny_titans,single,male
molly_o_reilly,new_earth,single,female
moonwalker,pre_zero_hour,married,female
morrigan,new_earth,married,NA
mysia,new_earth,single,female
natasha_irons,ame_comi,single,female
natasha_irons,prime_earth,single,female
neal_emerson,dcau,single,male
neal_emerson,prime_earth,single,male
nigal_douglous,pre_zero_hour,single,male
nimue_inwudu,new_earth,single,female
omega_calculus,prime_earth,single,genderless
ornitho,pre_zero_hour,single,male
paran_dul,dcau,single,female
patrick_dugan,dcau,married,male
patrick_dugan,new_earth,married,male
patrick_dugan,prime_earth,married,male
